﻿﻿﻿﻿﻿﻿﻿﻿idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url,detailed_benefits
389,시코르 체크카드,하나카드,체크,"VISA, UnionPay",해외겸용 [없음],200000,"200,000원",화장품: 5% | 백화점: 0.2% | 대중교통: 7%,"교통, 쇼핑, 카페/디저트, 뷰티/피트니스",false,,https://d1c5n4ri2guedi.cloudfront.net/card/389/card_img/20888/389card.png,https://www.card-gorilla.com/card/detail/389,적립: 시코르 및 신세계 캐쉬백/적립 서비스 | 대중교통: 버스/지하철 7% 캐시백 | 선택형: Powered by
2318,핀크카드,핀크카드,체크,,국내전용 [없음],100000,"100,000원",모든가맹점: 1% | 기타: 30%,모든가맹점,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2318/card_img/23895/2318card.png,https://www.card-gorilla.com/card/detail/2318,적립: 이용 실적에 따라 최대 1% 적립 | 기타: 내 소비생활의 중심 핀크계좌 + 핀크카드 | 선택형: 핀크에만 있는 한정판 디자인
2193,유안타 CMA+ 체크카드,유안타증권,체크,BC,국내전용 [없음],100000,"100,000원",캐시백: 5%,모든가맹점,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2193/card_img/21807/2193card.png,https://www.card-gorilla.com/card/detail/2193,캐시백: 당월 10만원 이상 ~ 30만원 미만 사용 : 연 3% (월 0.25%)
2147,위클리 VISA 롯데체크카드,롯데카드,체크,VISA,해외겸용 [없음],0,없음,캐시백: 2% | 테마파크: 50% | 패밀리레스토랑: 10%,"쇼핑, 푸드, 무실적, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2147/card_img/21829/2147card.jpg,https://www.card-gorilla.com/card/detail/2147,"캐시백: 매주 평일 이용실적(월~금) | 쇼핑: 롯데백화점 5% 할인 e-쿠폰 | 테마파크: 롯데월드 본인 종합이용권 50% 현장할인 (월 1회, 연 6회 통합) | 영화: 롯데시네마 관람권 1,500원 환급 할인 (일 1회, 월 5회, 연 12회) | 푸드: T.G.I.FRiDAY&#39;S 10% 현장할인 (주류제외)"
2165,제주삼다수 체크카드,제주은행,체크,BC,국내전용 [없음],200000,"200,000원",대중교통: 10% | 통신: 3% | 편의점: 7%,"교통, 통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2165/card_img/21822/2165card.png,https://www.card-gorilla.com/card/detail/2165,대중교통: 대중교통 할인 | 교육/육아: 토익 응시료 할인 | 통신: 휴대폰 통신 요금 할인 | 편의점: 편의점 할인 | 영화: 영화관 할인 | 푸드: 패밀리레스토랑 할인
2245,위버스 신한카드 체크(TXT),신한카드,체크,,국내전용 [없음],200000,"200,000원",적립: 2% | 생활: 5% | 할인: 25%,"교통, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2245/card_img/20994/2245card.png,https://www.card-gorilla.com/card/detail/2245,적립: Weverse Shop 이용금액의 2% Weverse Shop 캐시 추가 적립 | 생활: 생활영역 이용금액의 5% Weverse Shop 캐시 적립 | 기타: HYBE INSIGHT 내 매장 결제 시 25% 할인 | 선택형: 카드 디자인 선택가능
2246,위버스 신한카드 체크(ENHYPEN),신한카드,체크,,국내전용 [없음],200000,"200,000원",적립: 2% | 생활: 5% | 할인: 25%,"교통, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2246/card_img/20996/2246card.png,https://www.card-gorilla.com/card/detail/2246,적립: Weverse Shop 이용금액의 2% Weverse Shop 캐시 추가 적립 | 생활: 생활영역 이용금액의 5% Weverse Shop 캐시 적립 | 기타: HYBE INSIGHT 내 매장 결제 시 25% 할인 | 선택형: 카드 디자인 선택가능
644,JYP Fan’s EDM 체크,신한카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],200000,"200,000원",공연/전시: 5% | 음원사이트: 5% | 대중교통: 3%,"교통, 마트/편의점, 카페/디저트, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/644/card_img/21408/644card.png,https://www.card-gorilla.com/card/detail/644,"공연/전시: 국내콘서트/공연 예매 및 팬클럽 가입 이용금액의 5% 캐시백 | 음원사이트: 음원, 스트리밍(멜론, FLO) 이용금액 5% 캐시백 | 대중교통: 대중교통(버스-마을, 시내, 시외, 광역, 공항버스/지하철) 이용금액 3% 캐시백 | 카페: 스타벅스(사이렌오더 포함)/JYP-Soulcup 5% 캐시백 | 마트/편의점: 편의점(GS25), 올리브영 5% 캐시백 | 해외이용: 해외 전가맹점(온라인 포함) 이용금액의 1% 캐시백"
1290,넥슨 던전앤파이터 체크카드,하나카드,체크,VISA,해외겸용 [없음],200000,"200,000원",게임: 15% | 교통: 5% | 생활: 5%,"교통, 쇼핑, 카페/디저트, 레저/스포츠",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1290/card_img/21016/1290card.png,https://www.card-gorilla.com/card/detail/1290,"게임: 넥슨캐시/세라 온라인 충전금액 15% 캐쉬백 | 교통: 대중교통 (버스, 지하철) 5% 캐쉬백 | 생활: 11번가, 옥션, G마켓 5% 캐쉬백"
1617,KB국민 티머니노리학생증 체크카드(그린_세로형),KB국민카드,체크,,국내전용 없음,0,없음,통신: 2500원 | 카페/디저트: 20% | 편의점: 5%,"통신, 마트/편의점, 푸드, 카페/디저트, 무실적, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1617/card_img/22579/1617card.png,https://www.card-gorilla.com/card/detail/1617,"통신: 이동통신요금 2,500원 환급할인 | 영화: CGV 35% 환급할인 | 패밀리레스토랑: 아웃백, VIPS 20% 환급할인 | 카페: 스타벅스 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 금융: 금융수수료 면제 서비스 | 편의점: GS25 5% 환급할인 | 도서: 교보문고 5% 환급할인 | 기타: KB국민 티머니 체크카드란?"
1699,한화생명 Family 체크카드,우리카드,체크,BC,국내전용 [없음],200000,"200,000원",주유: 무제한 | 교통: 1000원 | 통신: 3%,"교통, 주유, 통신, 카페/디저트, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1699/card_img/23920/1699card.png,https://www.card-gorilla.com/card/detail/1699,"주유: SK주유소(LPG포함) 주유 할인 | 대중교통: 전국 버스, 지하철 할인 | 통신: 휴대폰 요금 할인 | 렌터카: 롯데렌터카 할인 | 카페/디저트: 커피전문점 할인 | 기타: 한화그룹 계열사 서비스"
1438,해피포인트 체크카드,BNK부산은행,체크,BC,"국내전용 [1,000]원",200000,"200,000원",해피포인트: 20% | 해피포인트: 5% | 편의점: 10%,"마트/편의점, 푸드, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1438/card_img/20636/1438card.png,https://www.card-gorilla.com/card/detail/1438,해피포인트: 해피포인트 | 패밀리레스토랑: 외식 | 편의점: 편의점 | OTT/영화/문화: 영화
1256,카드의정석 U+알뜰모바일 CHECK,우리카드,체크,"VISA, BC",국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",통신: 300000원 | 통신: 800000원 | 통신: 1200000원,모든가맹점,false,,https://d1c5n4ri2guedi.cloudfront.net/card/1256/card_img/21051/1256card.png,https://www.card-gorilla.com/card/detail/1256,통신: U+알뜰모바일 이동통신료 자동이체 캐시백
309,EDIYA 신한카드 체크,신한카드,체크,"Mastercard, UnionPay",해외겸용 [없음],200000,"200,000원",카페: 30%,카페/디저트,false,,https://d1c5n4ri2guedi.cloudfront.net/card/309/card_img/20554/309card.png,https://www.card-gorilla.com/card/detail/309,카페: EDIYA COFFEE에서 결제 시 30% 결제일 할인
311,몰테일 신한카드 체크,신한카드,체크,Mastercard,해외겸용 [없음],0,없음,해외직구: 3000원 | 해외이용: 1.2% | 소셜커머스: 9%,"마트/편의점, 쇼핑, 카페/디저트, 무실적, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/311/card_img/20556/311card.png,https://www.card-gorilla.com/card/detail/311,"해외직구: 몰테일(malltail) 배송비 결제 시 3천원 캐시백 | 해외이용: 해외 전 가맹점 이용액 (온라인 포함) 1.2% 캐시백 | 수수료우대: 해외 인출 1건당 US $3 캐시백 | 소셜커머스: 쿠팡, 티몬 9% 캐시백 | 편의점: CU 9% 캐시백 | 카페: 스타벅스 9% 캐시백"
2312,럭키 유카드,코나카드,체크,,국내전용 [없음],0,없음,혜택 프로모션: 10000원 | 카페/디저트: 15% | 마트/편의점: 10%,"마트/편의점, 카페/디저트, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2312/card_img/23718/2312card.png,https://www.card-gorilla.com/card/detail/2312,"혜택 프로모션: 1만원 이상 결제마다 4개 행운번호 럭키권 1장씩 발급 | 카페: 커피빈 15% 할인 | 편의점: GS25, 세븐일레븐 10% 캐시백 제공 | 기타: 코나 애플리케이션 내 단골 매장 등록을 통해 3곳의 매장에서 3% 캐시백 제공"
2194,유안타 Daily+ 체크카드,유안타증권,체크,,국내전용 [없음],300000,"300,000원",대형마트: 20% | 편의점: 20% | : 20%,"교통, 마트/편의점, 카페/디저트, 뷰티/피트니스, 병원/약국",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2194/card_img/21808/2194card.png,https://www.card-gorilla.com/card/detail/2194,할인: - 대형마트
1977,SB 팝 체크카드,SBI저축은행,체크,BC,국내전용 [없음],0,없음,기타: 무제한 | 편의점: 10% | 카페: 20%,"마트/편의점, 쇼핑, 카페/디저트, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1977/card_img/22021/1977card.png,https://www.card-gorilla.com/card/detail/1977,"기타: GS25편의점, GS fresh 할인 및 GS&amp;POINT 적립! | 편의점: GS25편의점 10% 할인 | 온라인쇼핑: 온라인쇼핑 5% 할인 | 대형마트: 오프라인쇼핑 5% 할인 | 카페: 커피 5% 할인 | 기타: 인터넷뱅킹/모바일뱅킹 수수료"
1988,함께그린카드,SBI저축은행,체크,BC,국내전용 [없음],0,없음,대형마트: 5% | 전통시장: 5% | 유치원: 5%,"마트/편의점, 푸드, 무실적, 병원/약국, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1988/card_img/22010/1988card.png,https://www.card-gorilla.com/card/detail/1988,"대형마트: 이마트, 롯데마트, 홈플러스 5% 할인 | 전통시장: 시장경영진흥원 지정 전통 시장 가맹점 5% 할인 | 유치원: 유치원, 유아원 업종 5% 할인 | 학원: 학원 업종 5% 할인 | 병원: 병원, 약국 업종 5% 할인 | 패밀리레스토랑: 블랙스미스, 아웃백, 빕스, 토다이 주중 5%, 주말 10% 할인 | 영화: CGV, 메가박스, 롯데시네마(해당 업체 온라인 예매 포함) 2,500원 할인 | 테마파크: 전월이용실적 별 통합할인한도 | 은행사: 인터넷뱅킹/모바일뱅킹/폰뱅킹 이체수수료"
1839,AIA생명 롯데 리얼체크카드,롯데카드,체크,,국내전용 [없음],300000,"300,000원",보험사: 5000원,공과금/렌탈,false,,https://d1c5n4ri2guedi.cloudfront.net/card/1839/card_img/22132/1839card.jpg,https://www.card-gorilla.com/card/detail/1839,"보험사: AIA생명 롯데 리얼체크카드로 보험료 결제 시 월 3천원~5천원 할인 | 연회비지원: 연회비 면제 및 SMS 무료 | 헤어: 박준뷰티랩 20% 현장할인 | 테마파크: 롯데월드 종합이용권 50% 할인 | 경기관람: 롯데 자이언츠 20% 할인 | 쇼핑: 롯데백화점 5% 할인 e-쿠폰 및 무료 주차권 제공 | 항공권: 해외항공권 | 영화: 롯데시네마 관람료 1,500원 청구할인 | 푸드: 보네스뻬/보네스뻬브레드 10% 할인 | 멤버십포인트: L.POINT 적립"
1807,LineageM 신한카드 체크,신한카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],400000,"400,000원",게임: 5% | 게임: 5% | 카페: 20%,"카페/디저트, 레저/스포츠",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1807/card_img/22304/1807card.png,https://www.card-gorilla.com/card/detail/1807,"게임: 구글 플레이스토어, 애플 앱스토어, 원스토어 5% 캐시백 | 카페: 스타벅스 20% 캐시백"
2212,챔피언 체크카드,유진투자증권,체크,,국내전용 [없음],300000,"300,000원",편의점: 10% | 카페: 10% | 기타: 10%,"주유, 마트/편의점, 쇼핑, 카페/디저트",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2212/card_img/21773/2212card.png,https://www.card-gorilla.com/card/detail/2212,편의점: [기본혜택] 주요편의점 10%캐시백 | 카페: [기본혜택] 주요커피전문점 10%캐시백 | 대형마트: [백화점&amp;마트 캐시백형] | 온라인쇼핑: [온라인쇼핑 캐시백형] | 주유: [주유 캐시백형] | 금융: 부가혜택 - CMA 서비스
2221,DB 캐쉬백 3.1 체크카드,DB금융투자,체크,,국내전용 [없음],0,없음,모든가맹점: 0.6% | 금융: 2.5%,"모든가맹점, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2221/card_img/21763/2221card.png,https://www.card-gorilla.com/card/detail/2221,"모든가맹점: 기본서비스 | 금융: 수시입출금의 편리함과 주식거래, 고금리를 하나의 계좌로"
1259,LGU+ 라서즐거운 체크카드,우리카드,체크,Mastercard,해외겸용 [없음],300000,"300,000원",LGU+: 5000원 | 패밀리레스토랑: 10% | 카페: 10%,"통신, 푸드, 카페/디저트, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1259/card_img/21048/1259card.png,https://www.card-gorilla.com/card/detail/1259,LGU+: LGU+ 통신요금 할인서비스 | 패밀리레스토랑: 패밀리레스토랑 10% 캐시백 할인 | 카페: 커피 10% 캐시백 할인 | 영화: 전국 영화관 2천원 캐시백 할인 | 테마파크: 주요 놀이공원 자유이용권 50% 현장할인
1618,KB국민 티머니노리학생증 체크카드(그린),KB국민카드,체크,,국내전용 [없음],200000,"200,000원",통신: 2500원 | 카페/디저트: 20% | 편의점: 5%,"통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1618/card_img/22578/1618card.png,https://www.card-gorilla.com/card/detail/1618,"통신: 이동통신요금 2,500원 환급할인 | 영화: CGV 35% 환급할인 | 패밀리레스토랑: 아웃백, VIPS 20% 환급할인 | 카페: 스타벅스 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 금융: 금융수수료 면제 서비스 | 편의점: GS25 5% 환급할인 | 도서: 교보문고 5% 환급할인 | 기타: KB국민 티머니 체크카드란?"
1619,KB국민 티머니노리학생증 체크카드(블루),KB국민카드,체크,,국내전용 없음,0,없음,통신: 2500원 | 카페/디저트: 20% | 편의점: 5%,"통신, 마트/편의점, 푸드, 카페/디저트, 무실적, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1619/card_img/22577/1619card.png,https://www.card-gorilla.com/card/detail/1619,"통신: 이동통신요금 2,500원 환급할인 | 영화: CGV 35% 환급할인 | 패밀리레스토랑: 아웃백, VIPS 20% 환급할인 | 카페: 스타벅스 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 금융: 금융수수료 면제 서비스 | 편의점: GS25 5% 환급할인 | 도서: 교보문고 5% 환급할인 | 기타: KB국민 티머니 체크카드란?"
1392,메가쇼핑체크카드,BNK부산은행,체크,,국내전용 [없음],200000,"200,000원",주유: 1.2% | 마트/편의점: 7% | 쇼핑: 5%,"주유, 쇼핑, 푸드, 카페/디저트, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1392/card_img/20750/1392card.png,https://www.card-gorilla.com/card/detail/1392,주유: 전국 모든 주유소 이용금액의 1.2% 캐쉬백 할인 | 카페/디저트: 커피&amp;맥도날드 할인 | 마트/편의점: 메가마트 할인 및 적립서비스 | 쇼핑: 쇼핑 채널 5% 캐쉬백 할인 | 영화: 전국 모든 영화관 인터넷 예매 시 2천원 캐쉬백할인 | 기타: 농심계열사 할인(현장할인)
906,메가쇼핑 신한카드 체크,신한카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],0,없음,마트/편의점: 0.5% | 마트/편의점: 0.2% | 모든가맹점: 0.1%,무실적,false,,https://d1c5n4ri2guedi.cloudfront.net/card/906/card_img/21638/906card.png,https://www.card-gorilla.com/card/detail/906,마트/편의점: 메가마트 매장 내 결제 시 메가포인트 0.5% 적립 | 모든가맹점: 메가마트를 제외한 국내외 가맹점 메가포인트0.1% 적립
353,해피CU포인트 체크카드,KB국민카드,체크,"VISA, Mastercard",해외겸용 [없음],300000,"300,000원",마트/편의점: 2% | 멤버십포인트: 2% | 교통: 1%,"교통, 마트/편의점, 푸드",false,,https://d1c5n4ri2guedi.cloudfront.net/card/353/card_img/20596/353card.png,https://www.card-gorilla.com/card/detail/353,"멤버십포인트: CU편의점, 해피포인트 가맹점 2%적립 | 교통: 대중교통(버스,지하철)/택시업종 1% 포인트리 적립"
355,H.Point 체크카드,KB국민카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",모든가맹점: 0.2% | 기타: 0.5% | 카페/디저트: 5%,"모든가맹점, 카페/디저트, 뷰티/피트니스, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/355/card_img/20598/355card.png,https://www.card-gorilla.com/card/detail/355,기타: 기본적립 | 카페: 스타벅스 5% 환급할인 | 영화: CGV 5% 환급할인 | 드럭스토어: 올리브영 5% 환급할인
2329,핀트 카드,핀트,체크,"VISA, BC",국내전용 [없음] / 해외겸용 [없음],0,없음,금융: 0.6%,무실적,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2329/card_img/23898/2329card.png,https://www.card-gorilla.com/card/detail/2329,금융: 전월 실적 없이 최대 0.6% 무제한 캐시백
479,마이 홈플러스 체크카드,신한카드,체크,VISA,국내전용 [없음] / 해외겸용 [없음],0,없음,대형마트: 0.6%,"마트/편의점, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/479/card_img/21169/479card.png,https://www.card-gorilla.com/card/detail/479,마트/편의점: 홈플러스 이용금액 적립
757,LIKIT on 체크카드,롯데카드,체크,,국내전용 [없음],300000,"300,000원",온라인쇼핑: 3% | 쇼핑: 5%,쇼핑,false,,https://d1c5n4ri2guedi.cloudfront.net/card/757/card_img/22231/757card.png,https://www.card-gorilla.com/card/detail/757,"온라인쇼핑: 온라인 이용 건 3% 캐시백 | 쇼핑: 소셜커머스 &middot;오픈마켓(쿠팡, 티몬, 위메프, 11번가, 옥션, G마켓) 5% 캐시백"
2530,총무 체크카드,KB국민카드,체크,,국내전용 [없음],300000,"300,000원",일반음식점: 5% | 카페/디저트: 5% | 대중교통: 5%,"교통, 푸드, 카페/디저트",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2530/card_img/29047/2530card.png,https://www.card-gorilla.com/card/detail/2530,"일반음식점: 한식, 휴게음식점 업종 5% 환급할인 (평일만) | 카페: 커피음료전문점 업종 5% 환급할인 (평일만) | 아이스크림: 제과아이스크림 업종 5% 환급할인 (평일만) | 대중교통: 대중교통(버스, 지하철) 5% 청구할인 | 선택형: 카드 플레이트 선택"
2547,신한카드 Pick I 선불,신한카드,체크,Mastercard,해외겸용 [없음],0,없음,편의점: 10% | 디지털구독: 10% | 온라인쇼핑: 3000원,"마트/편의점, 쇼핑, 카페/디저트, 무실적, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2547/card_img/29536/2547card.png,https://www.card-gorilla.com/card/detail/2547,편의점: 4대 편의점 이용 시 10% 적립 | 카페: 커피 업종 이용 시 10% 적립 | 디지털구독: 디지털 구독 영역 이용 시 10% 적립 | 온라인쇼핑: One Pick 온라인 쇼핑몰 가맹점 최대 3천 포인트 적립
2220,DB금융투자 해피플러스 체크카드,DB금융투자,체크,,국내전용 [없음],0,없음,모든가맹점: 0.3% | 주유: 100원 | 통신: 5000원,"모든가맹점, 주유, 통신, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2220/card_img/21764/2220card.png,https://www.card-gorilla.com/card/detail/2220,"모든가맹점: 모든 가맹점 0.3% 캐쉬백 | 주유: GS칼텍스 리터당 100원 캐쉬백 | 통신: 이동통신요금 5,000원 할인 | 금융: 수시입출금의 편리함과 주식거래, 고금리를 하나의 계좌로"
2213,쏙쏙 체크카드,유진투자증권,체크,,국내전용 [없음],300000,"300,000원",캐시백: 10%,쇼핑,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2213/card_img/21772/2213card.png,https://www.card-gorilla.com/card/detail/2213,캐시백: 온라인 어디서나 10% 캐시백 (통합 월간 캐시백 한도 내)
2140,쇼퍼홀릭 롯데홈쇼핑 롯데체크카드,롯데카드,체크,,국내전용 [없음],0,없음,홈쇼핑: 2% | 테마파크: 50% | 헤어: 20%,"주유, 쇼핑, 푸드, 뷰티/피트니스, 무실적, 레저/스포츠, OTT/영화/문화, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2140/card_img/21874/2140card.jpg,https://www.card-gorilla.com/card/detail/2140,홈쇼핑: 롯데홈쇼핑 결제 시 1.5%~2.0% 롯데카드 포인트 적립 | 연회비지원: 혜택 | 헤어: 박준뷰티랩 | 테마파크: 롯데월드 종합이용권 50% 할인 | 경기관람: 대상 | 쇼핑: 롯데백화점 5% 할인 e-쿠폰 및 무료 주차권 제공 | 영화: 혜택 | 푸드: 보네스뻬/보네스뻬브레드 10% 할인 | 주유소: SK주유소 리터당 SK주유포인트 50원적립 | 멤버십포인트: L.POINT 적립
2313,나마네카드,아이오로라,체크,,국내전용 [없음],0,없음,기타: 무제한 | 교통: 무제한 | 공과금/렌탈: 무제한,무실적,false,,https://d1c5n4ri2guedi.cloudfront.net/card/2313/card_img/23842/2313card.png,https://www.card-gorilla.com/card/detail/2313,기타: NAMANE 카드 리워드 | 공과금/렌탈: 30% 소득공제 혜택 제공 | 선택형: 나만의 카드 제작 | 기타: 선불카드 충전 방법
306,리디 신한카드 체크,신한카드,체크,"VISA, UnionPay",해외겸용 [없음],200000,"200,000원",도서: 10% | 영화: 10% | 패스트푸드: 10%,"푸드, 교육/육아, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/306/card_img/20551/306card.png,https://www.card-gorilla.com/card/detail/306,도서: 리디북스 10% 할인(캐시백) | 영화: 영화 결제시 10% 할인 (캐시백) | 패스트푸드: 영푸드 이용 시 10% 할인 (캐시백)
345,정 체크카드,KB국민카드,체크,"VISA, Mastercard",국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",쇼핑: 7% | 쇼핑: 5% | 뷰티/피트니스: 5%,"교통, 쇼핑, 뷰티/피트니스, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/345/card_img/20590/345card.png,https://www.card-gorilla.com/card/detail/345,백화점: 롯데&middot;현대&middot;신세계백화점 7% 환급할인 | 홈쇼핑: GS홈쇼핑&middot;CJ홈쇼핑 / G마켓&middot;옥션 5% 환급할인 | 화장품: 미용실&middot;화장품&middot;피부미용 5% 환급할인 | 교통: 버스&middot;지하철 5% 청구할인 | 해외이용: 해외이용 5% 할인 캐시백
341,훈 체크카드,KB국민카드,체크,"VISA, Mastercard",국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",교육/육아: 7% | OTT/영화/문화: 5% | 교통: 5%,"교통, 병원/약국, 교육/육아",false,,https://d1c5n4ri2guedi.cloudfront.net/card/341/card_img/20586/341card.png,https://www.card-gorilla.com/card/detail/341,학원: 문리계&middot;외국어학원 7% 환급할인 | 도서: 서점업종 5% 환급할인 | 병원/약국: 동물병원 5% 환급할인 | 대중교통: 버스&middot;지하철 5% 청구할인
339,음 체크카드,KB국민카드,체크,"VISA, Mastercard",국내전용 [없음] / 해외겸용 [없음],300000,"300,000원",푸드: 5% | 카페/디저트: 5% | 교통: 5%,"교통, 푸드, 카페/디저트",false,,https://d1c5n4ri2guedi.cloudfront.net/card/339/card_img/20584/339card.png,https://www.card-gorilla.com/card/detail/339,일반음식점: 한식 업종 5% 평일 환급할인 | 카페: 커피전문점 업종 5% 평일 환급할인 | 교통: 버스&middot;지하철 5% 청구할인
301,KT 신한카드 체크,신한카드,체크,,국내전용 [없음],300000,"300,000원",KT: 5000원 | 편의점: 5% | 영화: 10%,"통신, 마트/편의점, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/301/card_img/20524/301card.png,https://www.card-gorilla.com/card/detail/301,KT: KT 통신요금 월 최대 5천원 캐시백 | 편의점: GS25 5% 캐시백 | 영화: CGV 10% 캐시백
2892,신한카드 Pick E 체크 캐릭터형(신의탑),신한카드,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],200000,"200,000원",생활: 10% | 기타: 10% | 푸드: 3000원,"마트/편의점, 푸드, 카페/디저트, 레저/스포츠, 해외",false,2023-10-06,https://d1c5n4ri2guedi.cloudfront.net/card/2892/card_img/44187/2892card.png,https://www.card-gorilla.com/card/detail/2892,편의점: 4대 편의점 10% 적립 | 카페: 커피 업종 10% 적립 | 해외이용: 해외이용 1% 적립 | 기타: 놀이 영역 10% 적립 | 푸드: One Pick 맛집 가맹점이란?
2816,1ST A-CHECK카드,광주은행,체크,Mastercard,국내전용 [없음] / 해외겸용 [없음],200000,"200,000원",국내외가맹점: 0.2% | 캐시백: 0.2% | 캐시백: 5%,"모든가맹점, 교통, 주유, 마트/편의점, 쇼핑, 카페/디저트, 교육/육아, 자동차/하이패스, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2816/card_img/40130/2816card.png,https://www.card-gorilla.com/card/detail/2816,국내외가맹점: [기본 캐시백] 국내외 이용금액의 0.2% 캐시백 | 캐시백: [추가 캐시백] 대상 업종 또는 가맹점 이용금액의 0.2% 추가 캐시백 | 캐시백: [특별 캐시백] 대상 업종별 5% 추가 캐시백
1615,KB국민 티머니노리학생증 체크카드(세로형_퍼플),KB국민카드,체크,,국내전용 [없음],200000,"200,000원",통신: 2500원 | 카페/디저트: 20% | 편의점: 5%,"통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1615/card_img/22581/1615card.png,https://www.card-gorilla.com/card/detail/1615,"통신: 이동통신요금 2,500원 환급할인 | 영화: CGV 35% 환급할인 | 패밀리레스토랑: 아웃백, VIPS 20% 환급할인 | 카페: 스타벅스 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 금융: 금융수수료 면제 서비스 | 편의점: GS25 5% 환급할인 | 도서: 교보문고 5% 환급할인 | 기타: KB국민 티머니 체크카드란?"
1616,KB국민 티머니노리학생증 체크카드(블루_세로형),KB국민카드,체크,,국내전용 [없음],200000,"200,000원",통신: 2500원 | 카페/디저트: 20% | 편의점: 5%,"통신, 마트/편의점, 푸드, 카페/디저트, 교육/육아, 레저/스포츠, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/1616/card_img/22580/1616card.png,https://www.card-gorilla.com/card/detail/1616,"통신: 이동통신요금 2,500원 환급할인 | 영화: CGV 35% 환급할인 | 패밀리레스토랑: 아웃백, VIPS 20% 환급할인 | 카페: 스타벅스 20% 환급할인 | 테마파크: 에버랜드&middot;롯데월드 50% 환급할인 | 금융: 금융수수료 면제 서비스 | 편의점: GS25 5% 환급할인 | 도서: 교보문고 5% 환급할인 | 기타: KB국민 티머니 체크카드란?"
